spec,phase,slot,rank_index,item_id,item_name,section,url
bm_hunter,p2,chest,1,30139,Rift Stalker Hauberk,Best in Slot Chest Armor for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,wrist,1,29966,Vambraces of Ending,Best in Slot Wrist Armor for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,hands,1,30140,Rift Stalker Gauntlets,Best in Slot Hand Armor for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,waist,1,30040,Belt of Deep Shadow,Best in Slot Waist Armor for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,legs,1,29995,Leggings of Murderous Intent,Best in Slot Leg Armor for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,feet,1,30104,Cobra-Lash Boots,Best in Slot Feet Armor for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,neck,1,30017,Telonicus's Pendant of Mayhem,Best in Slot Neck Jewelry for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,rings,1,28791,Ring of the Recalcitrant,Best in Slot Ring Jewelry for Beast Mastery Hunter in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,rings,2,29997,Band of the Ranger-General,Best in Slot Ring Jewelry for Beast Mastery Hunter in TBC Classic Phase 3,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,trinkets,2,29383,Bloodlust Brooch,Best in Slot Trinkets for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,main_hand,1,32944,Talon of the Phoenix,Best in Slot Main-Hand Weapons for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,ranged,1,30105,Serpent Spine Longbow,Best in Slot Ranged Weapons for Beast Mastery Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
bm_hunter,p2,off_hand,override,29948,Claw of the Phoenix,Wowhead P2 Main-Hand section lists Best MH and Best OH in one table.,https://www.wowhead.com/tbc/guide/classes/hunter/beast-mastery/dps-bis-gear-pve-phase-2
survival_hunter,p1,head,1,28275,Beast Lord Helm,Best in Slot Head Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,shoulder,1,27801,Beast Lord Mantle,Best in Slot Shoulder Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,back,1,28672,Drape of the Dark Reavers,Best in Slot Back Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,chest,1,28228,Beast Lord Cuirass,Best in Slot Chest Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,wrist,1,30686,Ravager's Bands,Best in Slot Wrist Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,hands,1,27474,Beast Lord Handguards,Best in Slot Hand Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,waist,1,30677,Lurker's Belt,Best in Slot Waist Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,legs,1,30739,Scaled Greaves of the Marksman,Best in Slot Leg Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,feet,1,30682,Glider's Sabatons,Best in Slot Feet Armor for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,neck,1,28343,Jagged Bark Pendant,Best in Slot Neck Jewelry for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,rings,1,28791,Ring of the Recalcitrant,Best in Slot Ring Jewelry for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,rings,2,31277,Pathfinder's Band,Best in Slot Ring Jewelry for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,trinkets,2,29383,Bloodlust Brooch,Best in Slot Trinkets for Survival Hunter in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,main_hand,1,28263,Stellaris,Weapons for Survival Hunter DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,off_hand,1,28263,Stellaris,Weapons for Survival Hunter DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,main_hand,override,28263,Stellaris,Wowhead P1 Weapons section: first Best MH row.,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,off_hand,override,28572,Blade of the Unrequited,Wowhead P1 Weapons section: first Best OH row.,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,ranged,override,28772,Sunfury Bow of the Phoenix,Wowhead P1 Weapons section: first ranged Best row.,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,wrist,override,29246,Nightfall Wristguards,Sim fallback: Wowhead-listed next Best non-random alternative to Ravager's Bands of Agility.,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,waist,override,28750,Girdle of Treachery,Sim fallback: Wowhead-listed next Best non-random alternative to Lurker's Belt of Agility.,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p1,feet,override,28545,Edgewalker Longboots,Sim fallback: Wowhead-listed next Best non-random alternative to Glider's Sabatons of Agility.,https://www.wowhead.com/tbc/guide/survival-hunter-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
survival_hunter,p2,head,1,30141,Rift Stalker Helm,Best in Slot Head Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,shoulder,1,30143,Rift Stalker Mantle,Best in Slot Shoulder Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,back,1,29994,Thalassian Wildercloak,Best in Slot Back Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,chest,1,30139,Rift Stalker Hauberk,Best in Slot Chest Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,wrist,1,29966,Vambraces of Ending,Best in Slot Wrist Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,hands,1,28506,Gloves of Dexterous Manipulation,Best in Slot Hand Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,waist,1,30040,Belt of Deep Shadow,Best in Slot Waist Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,legs,1,30142,Rift Stalker Leggings,Best in Slot Leg Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,feet,1,30104,Cobra-Lash Boots,Best in Slot Feet Armor for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,neck,1,30017,Telonicus's Pendant of Mayhem,Best in Slot Neck Jewelry for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,rings,1,28791,Ring of the Recalcitrant,Best in Slot Ring Jewelry for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,rings,2,29298,Band of Eternity,Best in Slot Ring Jewelry for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,trinkets,2,29383,Bloodlust Brooch,Best in Slot Trinkets for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,main_hand,1,29924,Netherbane,Best in Slot Melee Weapons for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,off_hand,1,29924,Netherbane,Best in Slot Melee Weapons for Survival Hunter in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,ranged,1,30105,Serpent Spine Longbow,Best in Slot Ranged Weapons for Survival in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
survival_hunter,p2,off_hand,override,29948,Claw of the Phoenix,Wowhead P2 Melee Weapons section: Best OH - Personal DPS row.,https://www.wowhead.com/tbc/guide/classes/hunter/survival/dps-bis-gear-pve-phase-2
feral_cat,p1,head,1,8345,Wolfshead Helm,Best in Slot Head Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,shoulder,1,29100,Mantle of Malorne,Best in Slot Shoulder Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,back,1,28672,Drape of the Dark Reavers,Best in Slot Back Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,chest,1,29096,Breastplate of Malorne,Best in Slot Chest Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,wrist,1,29246,Nightfall Wristguards,Best in Slot Wrist Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,hands,1,28506,Gloves of Dexterous Manipulation,Best in Slot Hand Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,waist,1,29247,Girdle of the Deathdealer,Best in Slot Waist Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,legs,1,28741,Skulker's Greaves,Best in Slot Leg Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,feet,1,28545,Edgewalker Longboots,Best in Slot Feet Armor for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,neck,1,24114,Braided Eternium Chain,Best in Slot Neck Jewelry for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,rings,1,30834,Shapeshifter's Signet,Best in Slot Ring Jewelry for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,rings,2,28649,Garona's Signet Ring,Best in Slot Ring Jewelry for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,trinkets,1,23206,Mark of the Champion,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,trinkets,2,28830,Dragonspine Trophy,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,two_hand,1,28658,Terestian's Stranglestaff,Best in Slot Weapons for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p1,ranged,1,29390,Everbloom Idol,Best in Slot Idols for Feral Druid DPS in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/feral-druid-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
feral_cat,p2,head,1,8345,Wolfshead Helm,Best in Slot Head Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,shoulder,1,30055,Shoulderpads of the Stranger,Best in Slot Shoulder Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,back,1,28672,Drape of the Dark Reavers,Best in Slot Back Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,chest,1,30101,Bloodsea Brigand's Vest,Best in Slot Chest Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,wrist,1,29966,Vambraces of Ending,Best in Slot Wrist Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,hands,1,29947,Gloves of the Searing Grip,Best in Slot Hand Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,waist,1,30106,Belt of One-Hundred Deaths,Best in Slot Waist Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,legs,1,28741,Skulker's Greaves,Best in Slot Leg Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,feet,1,28545,Edgewalker Longboots,Best in Slot Feet Armor for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,neck,1,24114,Braided Eternium Chain,Best in Slot Neck Jewelry for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,rings,1,30052,Ring of Lethality,Best in Slot Ring Jewelry for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,rings,2,29997,Band of the Ranger-General,Best in Slot Ring Jewelry for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,trinkets,1,30627,Tsunami Talisman,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,trinkets,2,23206,Mark of the Champion,Best in Slot Trinkets for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,two_hand,1,32014,Merciless Gladiator's Maul,Best in Slot Weapons for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
feral_cat,p2,ranged,1,29390,Everbloom Idol,Best in Slot Idols for Feral Druid DPS in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/druid/feral/dps-bis-gear-pve-phase-2
enhancement_shaman,p1,head,1,29040,Cyclone Helm,Best in Slot Head Armor for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,shoulder,1,29043,Cyclone Shoulderplates,Best in Slot Shoulder Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,back,1,24259,Vengeance Wrap,Best in Slot Back Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,chest,1,30730,Terrorweave Tunic,Best in Slot Chest Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,wrist,1,29517,Ebon Netherscale Bracers,Best in Slot Wrist Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,hands,1,28776,Liar's Tongue Gloves,Best in Slot hand Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,waist,1,29516,Ebon Netherscale Belt,Best in Slot Waist Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,legs,1,28741,Skulker's Greaves,Best in Slot Leg Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,feet,1,28545,Edgewalker Longboots,Best in Slot Feet Armor for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,neck,1,29381,Choker of Vile Intent,Best in Slot Neck Jewelry for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,rings,1,30834,Shapeshifter's Signet,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,rings,2,28757,Ring of a Thousand Marks,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,trinkets,2,29383,Bloodlust Brooch,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,main_hand,1,28313,Gladiator's Right Ripper,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,off_hand,1,28313,Gladiator's Right Ripper,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,ranged,1,27815,Totem of the Astral Winds,Best in Slot Totems for Enhancement Shaman  in TBC Classic Phase 1,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,main_hand,override,28313,Gladiator's Right Ripper,Wowhead P1 Weapons section: first Best MH row.,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p1,off_hand,override,28308,Gladiator's Cleaver,Wowhead P1 Weapons section: first Best non-MH 2.6 speed row.,https://www.wowhead.com/tbc/guide/enhancement-shaman-dps-karazhan-best-in-slot-gear-burning-crusade-classic-wow
enhancement_shaman,p2,head,1,30190,Cataclysm Helm,Best in Slot Head Armor for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,shoulder,1,30055,Shoulderpads of the Stranger,Best in Slot Shoulder Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,back,1,24259,Vengeance Wrap,Best in Slot Back Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,chest,1,30185,Cataclysm Chestplate,Best in Slot Chest Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,wrist,1,30091,True-Aim Stalker Bands,Best in Slot Wrist Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,hands,1,30189,Cataclysm Gauntlets,Best in Slot Hand Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,waist,1,30106,Belt of One-Hundred Deaths,Best in Slot Waist Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,legs,1,30192,Cataclysm Legplates,Best in Slot Leg Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,feet,1,30039,Boots of Utter Darkness,Best in Slot Feet Armor for Enhancement Shaman  in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,neck,1,30017,Telonicus's Pendant of Mayhem,Best in Slot Neck Jewelry for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,rings,1,29997,Band of the Ranger-General,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,rings,2,30052,Ring of Lethality,Best in Slot Ring Jewelry for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,trinkets,1,28830,Dragonspine Trophy,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,trinkets,2,29383,Bloodlust Brooch,Best in Slot Trinkets for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
enhancement_shaman,p2,main_hand,1,29996,Rod of the Sun King,Best in Slot Weapons for Enhancement Shaman in TBC Classic Phase 2,https://www.wowhead.com/tbc/guide/classes/shaman/enhancement/dps-bis-gear-pve-phase-2
